section,category,name,symbol,extra_1,extra_2,source,auth_required,notes
CURATED_UNIVERSE,Insurance,New India Assurance,NIACL,General Insurance,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Poonawalla Fincorp,POONAWALLA,NBFC,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Cholamandalam Investment,CHOLAFIN,Vehicle Finance NBFC,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
CURATED_UNIVERSE,Financials,Max Financial Services,MFSL,Insurance Holding,,Kite primary / Yahoo fallback,PARTIAL,Has sector/industry/catalyst metadata for scoring
ENGINE_FEATURE,OPTIONS,Option Chain (live),NIFTY/BANKNIFTY/FINNIFTY + every F&O equity,"Strikes, OI, IV, Greeks, PCR per-strike, MaxPain",,Kite primary / NSE fallback,YES (Kite) / NO (NSE),Cached 15s; LTP/IV/OI/Vol per leg + per-strike PCR/MaxPain pill
ENGINE_FEATURE,OPTIONS,Option Strategies (13),"Long/Short Strangle, Bull/Bear Call/Put Spreads, Iron Condor/Butterfly, Covered Call, Long/Short Straddle, Long Call/Put","Delta-targeted strikes, BS Greeks, lognormal POP, ±2σ extrema, SPAN+exposure margin, ROC, leg-quality badge",,derived from Option Chain,-,Quality badge TIGHT/WIDE/POOR; pair-aware geometry guards
ENGINE_FEATURE,FLOWS,FII/DII Cash Flows,Daily index/stock buy/sell + net,~1y history,,NSE direct + NiftyTrader history,NO,Persisted to local DB
ENGINE_FEATURE,FLOWS,Participant-wise OI,FII / DII / Pro / Client × Index Futures / Index Options / Stock Futures / Stock Options,"Net OI today vs previous date, Long/Short detail",,NSE direct,NO,Segment View dashboard + detail toggle
ENGINE_FEATURE,INDICATORS,Technical indicators,SMA/EMA/RSI/MACD/Bollinger/ATR/VWAP/Supertrend/ADX,Across all timeframes,,computed locally from OHLC,-,Powers scanner + signals
ENGINE_FEATURE,SCANNER,Full NSE EQ scanner,~2475 active equities,"Multi-criteria: % move, RSI, breakout, volume, delivery %, F&O ban list",,Kite tick + Yahoo + Bhavcopy,-,Background refresh every 60s
ENGINE_FEATURE,PAPER_TRADING,Paper trading book,Equity + F&O virtual portfolio,"P&L, positions, history",,derived from live quotes,-,Per-user via DB
ENGINE_FEATURE,SIGNALS,Swing / Option / Pre-market signals,Generated nightly + intra-day,Entry/SL/target,,derived from indicators + chain,-,Lifecycle tracked in DB
ENGINE_FEATURE,CALENDAR,Market events,"Earnings, F&O expiries, RBI meetings, holidays",-,,Internal + NSE calendar,-,Drives the calendar page
